# features	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_063	SH_064	SH_065	SH_066	SH_068	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_091	SH_093	SH_094	SH_095	SH_096	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_205	SH_214	SH_227	SH_228	SH_231	SH_234	SH_235	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_250	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	38.9627049638486	75.0447173961159	63.7741891201233	71.6079109330959	64.2071102898315	40.7023976946162	69.0902951049526	64.2068927760825	59.7782895387993	38.1797978275695	65.2245097184519	63.6206030983234	62.5665280141629	65.9032112892201	36.3243005412321	50.5124006389819	42.007695715215	35.5255019666918	40.7349966108483	64.318708175551	46.3491893049246	55.7056002111242	63.5579996377194	52.0322957057746	57.1753040337177	58.9549104473997	40.8436952184286	77.7783050952568	31.0821002883797	53.4245901217933	37.6876905957906	63.1356039857507	58.8604999070004	84.8708083512875	55.333098985191	51.6759003731	69.0135960275774	35.1877100109035	53.5558990306382	78.0015904604055	67.9195926599296	83.6279691078282	47.7353969258404	68.7347097699516	65.6619953445645	75.3772021595568	67.5436171047456	61.3993823310998	60.9863327880821	45.9697953579701	64.4153987245751	46.3661889820025	50.0334045010051	29.9951036959967	55.7372039294729	37.8984903173147	73.8440066828826	59.041296008218	71.3793010706895	79.4548130146984	65.6524125842545	57.3809848537153	38.013207785105	57.7975955438054	63.0043207536233	52.5269072487132	88.815284142031	64.3265951787217	50.3659007111665	66.4011998054445	41.2284025726523	59.8858985819019	47.1985948076826	65.26510227971	51.0076882534395	65.7334013527934	69.9019000531254	71.3193821223705	65.1152950987717	47.577199421937	53.2795123411334	37.2817867109071	56.6242970079722	37.995201234844	56.6780888225141	54.556215291016	58.2650108681725	46.5057009905714	64.8992878456614	35.8028033504263	66.8548883465244	86.6546454070342	61.338804218883	60.5119966222203	56.1731976435344	72.9178102208895	65.4682109070039	61.235614042551	65.3339131321165	68.1480808135893	48.5490938056211	54.0687996766686	46.7712125356204	38.8068917849691	45.4557987795118	63.7089263245284	31.0566967701035	62.8425223298335	64.1458984162378	60.2494998801035	70.2903342306899	79.0653053922538	44.7791174392273	61.7791990047371	66.7361879874862	56.2249933395873	60.8359893841199	56.6646882528435	54.4076056829288	47.5133153857618	43.0152020079496	61.3540068925091	60.5269024525501	69.5658118999278	63.6467930154009	83.4418133915766	45.5440086519953	54.3696930189314	57.4877002155789	77.1375967054532	61.7985031826229	57.1325973821844	59.6441991411235	47.0953049125113
PANTO-PWY: phosphopantothenate biosynthesis I	48.9452062356193	110.177025540136	79.4449864466853	75.731811562733	77.7491124600728	48.9410972279763	82.2266941742387	76.820691356904	102.703982026803	52.3562970209267	84.0451125227218	83.4075040619454	74.3212332773322	71.9526123254825	54.8381008170877	54.8335006936438	46.3829952689345	37.3428020672975	46.3871961405853	80.1539101883635	55.5623871789792	59.4457002252992	86.1984995086685	61.3646949355717	61.2749043229445	70.100812422565	53.3763937512256	98.2389064356308	31.9708002966251	87.2220838726367	54.7994863258842	96.5017060921527	67.1369998939235	133.850013170841	75.9338986073723	52.6181003799027	77.5109955384671	106.921030419033	72.5732986864233	80.2601901841787	83.5698909686019	99.907163094294	56.2947963746151	79.9784113681314	89.5569936504092	99.2236028427562	82.466920883923	79.6031770925937	70.7193380208377	66.6153932731776	74.9105985167702	67.9395838555167	59.487505351496	35.1377043296679	67.0518047271522	53.4744863378035	79.2141071688767	62.6377957650586	80.53400120801	85.5127140069826	87.5549167825264	82.6576781816793	50.3109103036744	88.5819931703283	79.7449262679787	80.5478111155979	100.84598199395	76.1333942938021	50.2194007090979	85.2012997503602	49.5072030892495	63.796198489306	78.4693913675823	73.0028025499879	59.886786208672	76.467101573693	86.1120000654451	87.7650779999279	74.0863944235171	55.9583993201054	53.5175123962614	37.5266866236126	64.8685965723434	53.8062017487015	77.0217848105338	72.7334203857231	70.8129132087327	52.4228011166057	81.3733847603925	44.940104205495	82.3727856415997	105.018055029461	60.6825041737426	75.5888957806278	73.9553968975711	100.495014086386	82.08421367523	78.1911179307872	95.7685192494724	84.7336761440808	54.501693046129	65.1782996102338	39.9743107139148	62.6078867465364	64.9479982561463	89.7313370769885	57.7647939924614	65.1085231350115	68.4091983109769	67.7510998651753	74.3465362060197	90.8223061940813	48.4755188787908	69.8055988754318	83.9589848873827	67.8289919649776	59.2880896542284	49.3187897757217	61.9323064688914	58.0339187925436	55.1537025745748	73.243208228142	70.3839028519558	88.3837151189183	63.735593005656	92.1554147900225	58.9792112042808	65.6370915721975	71.0778002665417	103.134995595104	90.1264046415099	64.4395970473777	70.9621989781443	63.0189065735021
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	43.539105546882	111.61002587232	92.2783842573076	83.7361127848297	78.4738125762132	49.3855972027998	82.0208941888197	79.0379911074356	61.3401892654669	44.1062974903517	90.1728134357492	88.7192043206253	79.1040354188319	79.2717135792446	63.325100943544	64.0376008100756	36.8352962427998	40.2141022262527	44.5327962948714	69.228408799623	65.0888849807398	64.9912002463167	84.8176995165391	68.8111943210121	59.3927041901553	70.2418124475516	57.3599932848656	86.0419056366052	25.6765002382266	100.368981441775	65.5341836472551	95.9904060598743	74.9578998815665	130.796012870328	76.4232985983967	47.7768003449485	79.1145954461639	119.584034021658	79.2690985652293	71.9606911992075	78.0447915656994	83.0820693094836	54.1184965147688	79.8291113469099	87.6453937859416	109.16300312752	83.6812211914325	79.9392769958743	74.6664401429182	76.4445922806251	79.3941984279949	67.6258839300612	66.3217059663007	46.0211056707206	74.8460052766434	58.7267849958937	79.3493071811123	71.5760951607402	91.5733013735995	86.5169141714705	80.3995154109791	88.7688765685673	57.2186117183717	84.2323935056825	75.9455250164559	77.7018107228499	115.594979360516	76.811194243001	58.4628008254948	86.6997997459696	61.0301038082785	65.3652984521497	82.0778909706112	70.8633024752552	63.9670852690199	75.3645015510015	86.5785000657997	93.1171766583173	80.0559939741853	55.553499325025	63.569714724653	48.9082825666427	68.4818963814166	51.4898016734186	82.3939837510825	72.5722203405419	79.7727148800045	48.0001010224022	82.3879845703783	56.1439052539467	83.4612854518633	72.9299382152876	60.8424041847406	73.7863958812434	67.8120971552825	103.403014494001	83.8264139654806	79.6487182650441	84.029616889953	82.6767767231803	65.1420916885205	65.711199607047	48.4160129764598	73.5374844328499	71.1001980909597	102.355042293103	64.0955933340583	74.0129262990131	72.2687982156834	77.6506998454751	87.948842830207	83.5653056991539	57.9824225812545	75.7438987797658	73.2155868211944	67.5514919978503	63.5518889101954	58.6293878455416	69.0182072090208	64.0607207441426	57.6266026900098	69.4725078045415	68.2713027663532	92.2534157808693	68.054692531678	84.2312135182675	65.5376124501802	64.9463916608833	73.6603002762261	99.4308957533064	96.4936049694206	71.9222967045204	68.9562990070293	67.1433070037183
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	56.8849072471372	85.0197197084212	90.0239846419082	76.860911735124	97.636515647228	95.3459945996029	79.9339943366765	91.4017897163846	120.939978835504	57.9545967023834	85.9077128002492	99.5695048490349	100.385044947404	85.2159145974862	133.929001995542	112.972001429096	116.670988099559	107.265005938191	62.5454947962148	74.7996095077784	83.6199807046895	78.6540002980987	119.252999320258	83.7676930866523	61.0001043035574	76.9995136450838	113.322986733278	99.5419065209903	42.7445003965835	81.8342848688407	81.6685796212393	86.9949054919884	103.590999836326	32.7959032271169	76.5420985962179	59.2612004278659	98.4032943359064	55.8394158863138	88.9498983900068	133.696983648859	83.3295909945711	116.214957070195	78.4413949483742	76.7256109057783	90.1607936075997	71.1909020396193	71.9602182232057	91.4729736768224	97.58075246234	99.2118899815834	94.644598126037	85.9277795809818	105.687009507603	90.4863111497233	91.1025064227267	89.5090771313259	80.9656073273875	108.45999266702	93.265401398981	104.629017138233	75.6932145088754	86.9745770421907	86.3635176872484	72.9616943746534	100.392033069136	120.84101667606	73.3551869024314	95.109792871521	104.656001477743	74.911599780509	99.7708062256983	92.112497818776	101.814988799333	70.6133024665227	85.1127803993778	84.64480174199	91.9046000698475	80.9110797180196	91.6255931033416	64.4649992167502	97.3578225509924	131.651953072661	116.790993828764	68.9943022423148	105.957979104027	71.1542199431048	85.1125158760376	63.7034013568825	81.1202848077931	93.4742087473165	85.1820851519107	128.664067419971	76.266705245624	74.3816958480137	72.4842969592838	82.1568115159203	85.8422143013129	84.359419345302	76.8121154392352	87.0598754891627	74.0982905457991	63.8614996181082	118.082031648346	116.643975307637	121.459996738799	143.207059173157	103.396989246713	91.3377324550365	105.01699740713	105.307999790437	99.8571486294328	106.292007249115	96.2843374979352	102.731998344988	124.434977601704	77.7061907949246	114.187980074197	105.895978046705	103.093010768168	107.715034880283	66.0477030831068	118.963013364305	76.8923031156761	85.492014624264	101.579988852612	92.4322148344462	84.1107159785127	78.3519899396045	85.6014003210053	91.0264961122584	89.3983046040127	107.397995079024	71.7011989675027	92.0992096068686
PWY-2942: L-lysine biosynthesis III	54.3667069263185	113.255026253648	92.057784294942	84.1666128505584	82.3972132049774	73.9864958094049	85.5746939370329	78.121891210506	62.8720889973844	49.817997165356	88.7397132222173	89.4922043582704	70.1116313924829	85.7079146817658	66.6414009929569	67.89170085883	86.1415912135577	71.8030039750143	55.2776954008958	82.219510450922	75.2619826332975	75.4959002861295	94.9270994589155	72.4189940232604	63.6381044896683	70.4221124795026	66.5255922118489	95.5782062613283	33.6880003125573	95.2925823804015	75.7694810932414	100.714006358075	82.1916998701371	163.206016059472	78.1922985659533	57.9862004186604	84.3533951446186	130.668037175057	85.4814984527849	119.953985329628	89.4018903383377	79.3662706820996	68.1730956096527	79.8173113452326	93.5999933637605	113.761003259253	92.8400235108076	88.1393746361321	88.852647769849	64.2055935165192	73.5652985434071	77.832281504715	75.966006833902	101.758012538622	73.7820052016314	78.9727798232445	76.5503069278028	79.5779946197318	88.356601325349	100.758016504163	86.4270165663305	87.8246768177983	55.3359113327946	108.044991669731	94.1211310035005	90.5652124979993	122.398978145662	84.4549936700982	68.3710009653985	90.3276997353398	71.9730044911155	77.7621981585911	75.4557916991084	80.3474028065348	75.4493826247617	85.6872017634426	89.7248000681909	90.9521772010177	81.9534938313605	61.321399254945	75.8992175805358	66.602376259583	60.9906967772516	52.9088017195361	79.7975842631184	83.4402233866258	84.233415712059	49.6307010571339	74.7695859971519	67.1159062807065	78.3415863442781	111.378058362103	73.0137050218826	73.0494959223771	71.1190970165539	102.804014410039	80.4398134012729	79.913618325791	91.9867184893304	91.8990741267347	65.1023916935858	66.4302996027468	74.8785200689409	66.3806859478726	74.4451980011464	40.4754167244422	82.5421914156121	80.6806286682478	77.4753980871324	77.460299845854	100.010048703894	108.890007426299	68.7213267635207	78.7719987309831	88.9647839863389	80.0647905155249	85.9826849960215	90.9079811538664	80.2060083775978	79.6869258042203	66.5957031086874	81.63120917045	73.518902978986	108.826018615779	91.9793899061818	87.3216140142458	66.5424126410621	62.2788920033903	78.3789002939209	102.265995632219	97.172505004384	71.0118967462349	74.1559989321536	73.0219076169152
PWY-5667: CDP-diacylglycerol biosynthesis I	47.4351060432325	62.1433144054417	91.5807843763182	83.3691127287961	90.5630145136287	76.8175956490514	83.3657940935335	79.5013910552985	87.3804847084152	55.6570968331112	95.6837142568734	82.1890040026045	93.8195420076999	71.6471122731503	113.321001688483	100.955001277081	107.737989010725	114.940006363079	50.2367958202986	62.2747079157381	98.5982772484475	77.8659002951118	80.7494995397278	85.8147929177052	67.0106047275982	89.0012157719054	105.668987629332	90.4133059229757	38.0278003528219	71.80048672409	94.2635764784097	106.077006696641	89.1804998590948	172.787017002242	92.7951982981361	69.6841005031192	87.1586949831455	97.6012277675493	92.0515983338661	66.278691894116	71.1472923111121	81.1596700196179	70.53369545763	91.532813010474	74.797094696886	91.9489026343361	77.5517196391975	107.619969030202	85.9370462023341	105.406989356002	80.0843984143289	76.9882817052746	95.5033085914777	58.0765071561872	81.3097057323342	76.1837805358059	66.9352060576361	98.0931933679192	91.9453013791795	78.4177128448214	83.4001159861342	104.087972524939	90.7951185948403	111.422991409287	85.8559282809428	88.6048122274641	79.528585800171	90.280493233477	93.4727013198346	95.1906997210912	103.988006488852	91.4725978339289	91.0477899838326	72.3638025276676	75.4167826322691	75.5804015554447	81.9886000623113	91.9351769546092	91.8185930888145	58.0408992948031	91.3141211510899	111.600960219838	109.368994220942	59.3998019304936	85.8757830644368	75.0186210262191	100.196018689563	57.1711012177445	84.6882841395782	95.7550089607537	90.6169842045535	56.5163296145567	80.977405569626	71.2417960232829	68.7299971167766	110.766015526072	86.6078144288619	78.6315180317797	47.7998096077617	74.3360790714203	105.679986516291	67.9000995939574	110.941029734415	93.1028802910513	90.1807975786456	128.954053283815	103.393989247025	93.3587331731587	94.785097659756	89.9020998210948	84.9008413458607	70.3404047972156	89.3670348039917	96.7442984414494	81.2603853731306	73.2591913217162	98.9963827251312	83.2426827429594	83.485308720124	88.7217287298702	70.5948032953654	82.6542092853739	66.4994026945558	90.7800155288295	81.4826910580895	105.2190168866	72.8437138381203	80.5338896594486	112.860000423225	79.9731965843448	106.136005466004	85.7902960690887	70.9170989787938	87.7647091547368
PWY0-1319: CDP-diacylglycerol biosynthesis II	47.4351060432325	62.1433144054417	91.5807843763182	83.3691127287961	90.5630145136287	76.8175956490514	83.3657940935335	79.5013910552985	87.3804847084152	55.6570968331112	95.6837142568734	82.1890040026045	93.8195420076999	71.6471122731503	113.321001688483	100.955001277081	107.737989010725	114.940006363079	50.2367958202986	62.2747079157381	98.5982772484475	77.8659002951118	80.7494995397278	85.8147929177052	67.0106047275982	89.0012157719054	105.668987629332	90.4133059229757	38.0278003528219	71.80048672409	94.2635764784097	106.080006696831	89.1804998590948	172.787017002242	92.7951982981361	69.6841005031192	87.1586949831455	97.6012277675493	92.0515983338661	66.278691894116	71.1472923111121	81.1596700196179	70.53369545763	91.532813010474	74.797094696886	91.9489026343361	77.5517196391975	107.619969030202	85.9370462023341	105.4089893558	80.0843984143289	76.9882817052746	95.5033085914777	58.0765071561872	81.3097057323342	76.1837805358059	66.9352060576361	98.0931933679192	91.9453013791795	78.4177128448214	83.4001159861342	104.087972524939	90.7951185948403	111.422991409287	85.8559282809428	88.6048122274641	79.528585800171	90.280493233477	93.4727013198346	95.1906997210912	103.988006488852	91.4725978339289	91.0477899838326	72.3638025276676	75.4167826322691	75.5804015554447	81.9886000623113	91.9351769546092	91.8185930888145	58.0408992948031	91.3141211510899	111.600960219838	109.368994220942	59.3998019304936	85.8757830644368	75.0186210262191	100.196018689563	57.1711012177445	84.6882841395782	95.7550089607537	90.6169842045535	56.5163296145567	80.977405569626	71.2417960232829	68.7299971167766	110.766015526072	86.6078144288619	78.6315180317797	47.7998096077617	74.3360790714203	105.679986516291	67.9000995939574	110.941029734415	93.1028802910513	90.1807975786456	128.954053283815	103.393989247025	93.3587331731587	94.785097659756	89.9020998210948	84.9008413458607	70.3404047972156	89.3670348039917	96.7442984414494	81.2603853731306	73.2591913217162	98.9963827251312	83.2426827429594	83.485308720124	88.7217287298702	70.5948032953654	82.6542092853739	66.4994026945558	90.7800155288295	81.4826910580895	105.2190168866	72.8437138381203	80.5338896594486	112.860000423225	79.9731965843448	106.136005466004	85.7902960690887	70.9170989787938	87.7647091547368
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	39.4482050257013	48.744411299442	96.3441835636823	50.94360777807	64.7287103734231	84.739195200372	68.2243951663016	71.1972919895927	65.595388520807	36.8156979051868	69.8278104043438	77.050903752379	69.7204312173231	64.9353111234188	90.2593013448636	81.7046010335632	62.5170936232564	61.1900033874786	50.2526958189757	47.8692060846548	76.6919823033251	42.0520001593771	70.209299599807	67.6612944159134	36.2286025559279	54.3706096350157	91.6851892664149	41.0830026913475	22.8604002120988	48.5140910297446	39.1039902423813	77.757404908825	70.0675998892932	63.545406252868	77.2206985837724	33.6748002431321	65.4851962306721	53.1634151249916	79.3256985642049	75.7809907319848	55.698593980653	115.175957454001	51.7551966669653	60.7333086326325	54.6927961222808	50.0944014352046	40.1849101764267	78.9434772824355	63.399334085384	96.8157902235415	68.4585986445198	60.5898856020255	72.7432065439789	90.3109111281105	74.2955052378331	63.7807837046476	46.6066042178977	58.8632960202526	70.255601053834	27.3023044721175	50.872709751281	74.3471803753183	83.5340171077667	49.8756961545838	86.9992286575459	91.1257125753483	67.121288015494	65.7847950694296	75.5791010671769	64.8973998098506	99.3137061971753	66.6550984216073	71.4117921439888	38.2942013376165	57.6388867263408	58.4297012024833	70.1023000532778	68.8005827537579	68.7140948278901	47.2333994261142	86.6835200785038	92.8128669168536	90.8797951979116	46.6034015146106	76.8277848487926	33.2591093218632	59.3213110652042	27.5285005863571	54.7024897553177	90.9507085111673	57.947489899173	71.8246376361101	49.0265033720429	40.1505977587936	48.7177979562884	60.4700084760811	68.9960114947355	63.6425145945015	49.7159099928979	75.8955786323588	66.0757915693898	33.5026997996539	94.6674253727634	89.2475811071795	82.5625977831943	100.573041556781	122.501987259793	76.2181270825871	86.6077978616535	65.0500998705503	66.8929325761892	74.4349050764605	81.071431573269	73.5572988149919	82.4054851670127	58.3189930915321	78.3845863218897	58.4713878782966	78.3197081805719	73.3628237563496	45.267202113073	69.4394078008231	51.9543021051883	53.4382091411401	54.8739939781279	56.2254090236159	70.0533133080279	35.8406953980547	46.7885001754569	50.9561978236608	65.1596033557196	99.95569542003	41.0477994089117	77.0659080387449
PWY-6527: stachyose degradation	37.9972048408439	20.8010048218809	32.168194512106	19.1283029205093	60.5040096963726	49.6922971854283	36.1904974359033	26.5485970130174	91.5543839779828	30.8208982462909	40.4900060330109	50.9671024820979	68.7869307993483	33.0892056681809	70.4461010496469	60.9674007712376	58.40529404266	48.784302700699	25.9638978398037	26.5078033694069	32.4919925024727	27.5820001045358	59.6962996597311	38.5383968194261	32.7726023121071	43.9179077826924	63.4662925700011	23.3104015270644	35.7389003315855	64.3444881027041	36.2000909669913	16.5439010444165	56.4082999108749	15.7938015541101	30.8492994342239	41.316200298303	24.922498565461	10.2520029166948	32.7313994075617	26.5546967523606	16.9271981706777	79.130270769278	35.5555977102195	23.6141033565086	23.7072983191525	43.0744012340816	16.0167040560701	35.5504897696356	42.8260230245548	45.3261954229608	51.2481989852857	24.4976941786129	74.9801067452104	38.3295047229616	45.7021032219983	8.51073782559159	18.2279016496251	56.0598962097904	57.718400865776	12.7035020808336	16.0546030773463	30.7488918835225	69.1529141625168	25.2486980533254	58.4935192677652	74.1375102309764	86.1954846097962	39.0578970726106	48.9609006913279	34.0117999003454	43.8496027362152	46.3099989033792	57.573893666296	23.6794008271215	29.6623931690475	23.6323004863527	41.8094000317752	29.9359924959448	49.0673963066971	25.2398996933352	49.605711490171	92.3008670993559	82.7586956270305	36.9298012002185	48.2133904918373	8.72932244665449	34.8298064968038	37.0949007901214	48.417390932391	70.9518066396701	22.9022960079008	49.7568260725769	57.9285039843225	22.9416987193944	25.8453989157855	27.69080388142	34.5949057635113	43.1720099002053	23.5014047237823	41.2606883834658	47.0241940001831	23.3787998601948	100.669026981313	73.3804844660852	67.3174981925252	124.101051278554	42.5393955759029	53.4129189792125	68.6435983051896	53.679399893178	69.3122337543647	29.2461019945842	61.1487238143705	55.6134991040665	66.1749880885022	35.5577957878235	74.0234870829015	46.277690406172	69.64710727471	56.8670184146779	41.592501941538	64.7603072751729	26.2421010633299	23.9954041046538	23.1163974632065	27.1240043531315	51.930309865201	25.8894966757886	95.307200357402	21.3069990899781	42.622602195064	84.3896961332641	27.1316996093035	56.6301059070864
PWY-6151: S-adenosyl-L-methionine salvage I	49.4911063051669	36.9975085763925	149.345974521577	79.4215121260765	88.4945141821308	102.037994220568	88.4732937316672	94.9172893208558	94.7972834104754	44.2179974839959	98.6300146958722	98.1720047809766	87.1671390290865	84.5285144797345	102.352001525045	98.6007012472989	105.655989223089	104.959005810531	56.8272952719691	42.0623053465396	103.484976120842	54.7896002076526	103.142999412085	90.9246924959851	45.1216031833291	70.2905124561817	104.042987819687	53.6430035141532	36.0456003344311	66.00248779614	98.457275431956	99.588706287035	85.8539998643507	150.797014838426	86.1302984203703	53.06510038313	85.321195088912	127.668036321556	105.972998081889	107.07898690424	62.0121932983423	110.061959343112	55.4455964293036	82.9373117887095	73.2410948072064	62.9918018047151	81.2472205750461	110.944968073367	90.7171487722607	120.638987817875	90.7376982033936	86.4250794628084	105.574009497438	110.194013578106	92.0484064894127	91.5803766021296	44.9376040668532	103.351993012372	64.8231009723465	56.622509274767	89.9719172458171	108.009971489688	96.1367196888002	94.418092720365	82.5894272049573	106.277014666228	158.500971699651	88.78999334519	108.561001532881	103.762999695974	102.82900641653	81.107898079365	100.476988946526	61.3542021431023	91.1532790083114	70.418901449221	92.6295000703984	77.9756804538362	88.4541933420529	60.0164992707995	93.1758215823156	129.744953752411	113.882993982423	56.0353018211473	96.837680902641	50.5115141573672	88.3465164792757	40.8658008704416	70.2154868500436	113.462010617775	65.7259885433029	110.287057790418	70.9812048820873	58.9671967084511	56.67079762266	110.835015535744	89.1844148581235	80.3222184194911	36.6250073616265	85.6883758752947	108.258986187236	51.9482996893492	136.750036651745	105.131977744612	124.586996654839	124.274051350038	132.612986208249	98.8914351390936	101.953997482756	91.5589998177976	98.2304478372458	59.8462040815111	113.463044188183	99.298198400306	95.3041828452471	76.6250909229917	97.4692829916101	103.784978484336	106.049011076925	114.572037100717	70.4803032900206	101.168011365214	61.8740025071346	117.753020142832	91.3051899801684	88.472814199002	88.6688168444151	43.3856944292768	103.82400038934	98.9491957738798	108.007005562361	117.150994632141	64.2566990747036	88.6979092520789
VALSYN-PWY: L-valine biosynthesis	109.008013887621	132.478030709732	160.204972669032	128.58101963175	116.945018741609	143.11899189374	119.04799156545	116.093986938266	168.751970468405	80.2410954342816	131.500019593503	142.107006920611	118.071052866314	117.079020055636	148.40400221122	137.047001733645	161.743983502114	181.641010055646	105.959991184129	104.646013301555	150.005965386123	122.234000463267	153.961999122417	136.868988704202	97.8904069061682	112.713019973874	143.82198316276	121.467007957304	95.8113008889373	124.107977052435	161.674959657247	131.922008328236	127.614999798368	210.015020665478	135.297997518635	96.6087006975148	119.361993129524	96.8709275597789	138.794997487811	175.841978494526	114.958987576382	186.304931178958	116.902992471447	110.65301572822	132.092990634607	94.3400027028411	116.103029401931	144.224958496384	140.161075354799	163.2669835133	140.166997224693	125.921970077162	142.981012862572	158.46501952606	135.566009557404	162.318958529129	94.5402085558889	158.386989291456	131.50800197262	146.885024059767	122.157023415058	135.725964173775	127.360026083333	153.029988201388	125.698041404935	165.373022821477	174.567968830889	124.642990658008	141.721002001101	116.654999658201	145.956009107655	121.016997134317	142.973984271432	112.005003912335	128.544970397379	115.373002374376	139.826000106268	121.523969537587	119.944990971741	96.4989988275372	131.991030573082	173.91493800802	146.20099227474	99.7334032413356	147.102970989823	106.633029887106	130.403024324076	88.2670018800872	120.925977352983	135.8880127164	122.826978590029	173.310090814488	109.109007504518	114.843993589408	104.732995606451	144.472020250643	126.95702115104	123.11202823205	106.83602147404	139.942960600459	129.516983474928	96.4447994232601	145.811039080275	152.754967663301	161.74599565712	176.829073065773	187.16298053505	141.045050117538	135.809996646851	129.525999742243	123.720060250432	145.063009893297	152.24205929067	129.206997918475	151.920972654225	113.522986552067	130.835977169122	139.166971149295	137.696014382486	149.25504833177	116.197005424076	148.621016696085	107.210004344149	132.969022745681	134.481985241947	127.356020439368	120.082022811982	96.9755875483346	128.500000481875	130.114994442789	158.817008179076	165.972992395117	112.072998386149	137.198014311125
PWY-7199: pyrimidine deoxyribonucleosides salvage	36.1231046020835	57.8672134141988	92.7732841728777	87.1469133055907	76.8053123088193	61.8530964966406	82.3517941653754	78.3066911897142	46.5943918459814	40.3684977030325	86.7831129306838	88.7422043217454	93.9844420815339	69.4007118883419	86.1901012842325	80.9368010238505	77.21539212403	89.6592049635336	46.2691961504029	59.5577075703802	80.6900813807637	63.7532002416246	90.0696994866027	81.3672932847573	52.4975037036989	94.1198166789727	71.2632916572065	80.9536053032707	21.4077001986206	94.1735825873046	81.4301796807272	93.1969058835207	72.4095998855928	79.3566078086902	77.0817985863198	49.3533003563308	78.8251954628218	78.3288222845499	77.4110985988591	104.100987268449	62.3754932590804	74.4184725098163	60.067096131679	79.6009113144735	99.0590929767103	76.7337021984206	101.965025821623	84.5746756619456	76.8374413101136	85.6461913514476	67.9400986547861	70.3464832835652	97.1265087375008	50.2497061917688	69.7944049205055	78.3923799715308	70.4346063743319	90.9590938502557	86.2305012934575	83.0805136085881	76.2985146248993	89.4740763824228	61.2023125342336	58.9632954539299	72.3018238162208	80.5487111157221	84.9386848341978	77.4954941917127	68.6488009693211	87.3606997440332	75.7998047299078	62.1460985283804	64.5030929040148	72.6380025372454	59.1192863854195	76.068901565498	91.1610000692824	88.0490779287377	82.6031937824576	55.2569993286275	76.1646176420104	68.1170757196684	76.6837959480282	50.7514016494205	84.7362832891576	56.0046156969737	98.7026184109994	49.4030010522839	72.4538864308362	65.444806124325	77.0535865687893	121.059063434949	61.4962042297089	64.4439964027361	69.0396971037847	78.0313109376489	80.219213364521	76.347117507921	54.9867110523289	93.0094738141127	111.316985797066	64.8393996122604	83.5255223865105	68.0150856018865	87.7020976451987	65.756527170597	84.3160912311265	75.3205267636428	67.1215983427677	99.0360998029182	99.160348290098	84.8976057900167	70.3167273848495	78.5163987351008	86.0614845089328	60.243592863544	73.4056871907076	74.6913845157291	60.4185063107734	63.6389206075553	49.441602307934	90.6050101785669	64.5023026136333	82.1964140605186	92.9244898024665	87.7745140869317	58.3272110804203	67.9464912756705	101.355000380081	87.3743962682396	74.2344038230718	69.1587968311439	66.5148990421855	69.2589072243966
