# features	A001_0_h_CD_1	A005_2XSw_0_h_CD	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_069	SH_209	SH_211	SH_208	SH_210	SH_201	SH_216	SH_204	SH_207	SH_203	SH_215	SH_217	SH_012	SH_044	SH_108	SH_195	SH_252	SH_093	SH_237	SH_503	SH_045	SH_248	SH_064	SH_089	SH_136	SH_232	SH_024	SH_047	SH_087	SH_142	SH_164	SH_199	SH_250	SH_091	SH_123	SH_013	SH_124	SH_227	SH_011	SH_107	SH_200	SH_111	SH_212	SH_053	SH_029	SH_043	SH_077	SH_129	SH_148	SH_245	SH_021	SH_059	SH_104	SH_138	SH_058	SH_125	SH_079	SH_017	SH_050	SH_103	SH_198	SH_234	SH_501	SH_033	SH_071	SH_240	SH_031	SH_063	SH_112	SH_133	SH_002	SH_028	SH_039	SH_095	SH_141	SH_235	SH_022	SH_054	SH_096	SH_153	SH_193	SH_032	SH_060	SH_146	SH_236	SH_034	SH_109	SH_119	SH_154	SH_162	SH_247	SH_042	SH_110	SH_151	SH_238	SH_051	SH_086	SH_015	SH_073	SH_144	SH_084	SH_150	SH_068	SH_085	SH_113	SH_143	SH_242	SH_094	SH_253	SH_016	SH_061	SH_127	SH_166	SH_230	SH_500	SH_082	SH_152	SH_239	SH_014	SH_066	SH_106	SH_118	SH_194	SH_228	SH_007	SH_023	SH_057	SH_102	SH_137	SH_191	SH_055	SH_099	SH_214	SH_243	SH_072	SH_105	SH_241	SH_083	SH_038	SH_114	SH_160	SH_231	SH_205	SH_078	SH_149	SH_117	SH_502	SH_065	SH_100	SH_134	SH_189	SH_179	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A006_2XSw_0_h_C	C2_A304_stool	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	HY_fresh	Coded	CS	BM	BS	NE	C1_A301_Stool_0h	LDC6	LDC7	LDC1	HP	DA_fresh	CU_fresh	CR	S3_309_0h	S5_363_0h
PWY-5899: superpathway of menaquinol-13 biosynthesis	8.63857038605771	21.4939001074695	22.2018999911192	27.1349969863872	28.772500103581	0.395963064399433	2.33246999456535	8.51284013092748	20.8837983355613	22.3366002990871	32.4726976262458	22.8053988330477	12.4852997230761	2.41770039522148	28.7813019007172	5.86995117105526	3.28148965449196	9.30732142104183	8.20494932284553	3.32597975071782	2.42851086292277	6.77065002538994	3.54834909343229	1.51682015843338	5.61772058598443	22.8566016125332	10.7599999972024	0	9.00664110979832	1.30538021991741	2.78253975207571	10.1215045319037	12.2699021743494	7.74319069657744	30.2004006432685	1.68311978525075	2.2796999954634	17.4479977596771	2.8713802024323	7.99143799678624	7.47601119810556	4.06363969412984	2.21132996437547	0	0	4.14423201819955	0	0	38.6050003581772	2.44679003645717	6.50072996294584	4.09402970973329	0	5.15581270164586	10.0502016129569	29.3916983276124	0	0	0.793979222536496	8.86943998598628	25.8284996861837	5.66836143545585	0	4.3998094849143	14.2424029168441	2.1401499471597	2.3275495938426	0.847909961148766	0	0	0	5.40209006833644	18.0370989617846	13.8614996717597	4.59866975700629	22.1977028279873	1.56603026826099	3.77541912882204	1.21667991774027	1.33904024977118	1.72492964240484	4.20537062660022	0	6.69361010040415	15.4185025687225	0	0	12.4403997718431	5.46159904798867	1.28546000623834	24.9982979201416	0.987965013950066	1.31327000099809	3.16190072508707	5.04993857824029	10.1075019201221	17.3432000657307	0	17.950799246964	0	6.34381041558302	4.82561885328819	11.4009991922392	13.2902018890693	9.31178087139645	0	14.6974991795856	16.3250982357466	0.490231990293407	3.82390957933171	9.7709381700987	1.80682030907468	22.0063019915703	0.487839979164354	6.37509928273758	25.1819001818133	0	25.4614998477402	3.71174041938955	0	0	2.68101037579722	19.822900925333	7.22510959076979	0.913741888249367	5.71619078883433	9.63144019821504	0	0	1.07941025021809	19.4488009471566	8.68985054859026	2.16248942918929	7.74887847184368	2.41273993521793	8.78634780754263	5.8013809502662	9.88987385161137	7.80594914337514	17.6921988606224	6.16531203085378	22.2466009014323	0.852815458499175	16.5524021039758	16.3100005697083	13.3209026775014	10.7487987266973	0	6.0837801743003	12.0186008266394	11.7368972971099	21.2946996933563	0	12.2894023556326	20.5674006684405	5.7723987780409	1.41466037915727	0	5.7320015533151	5.31770914539096	8.98765926409046	7.68147907353681	0	1.91864941500379	0	0	0	1.58294984692875	17.2268978061546	0	0	0	0.73648068881997	0.628224196916875	0	0	0.572560834335248	0.275879966110905	20.8153994754519	10.6862014123952	17.5499983854001	3.84231019061701	1.87448993405544	4.03096991526901	0.331633005180108	4.47746901961338	7.0711020878136
PWY-5897: superpathway of menaquinol-11 biosynthesis	8.63857038605771	21.4939001074695	22.2018999911192	27.1349969863872	28.772500103581	0.395963064399433	2.33246999456535	8.51284013092748	20.8837983355613	22.3366002990871	32.4726976262458	22.8053988330477	12.4852997230761	2.41770039522148	28.7813019007172	5.86995117105526	3.28148965449196	9.30732142104183	8.20494932284553	3.32597975071782	2.42851086292277	6.77065002538994	3.54834909343229	1.51682015843338	5.61772058598443	22.8566016125332	10.7599999972024	0	9.00664110979832	1.30538021991741	2.78253975207571	10.1215045319037	12.2699021743494	7.74319069657744	30.2004006432685	1.68311978525075	2.2796999954634	17.4479977596771	2.8713802024323	7.99143799678624	7.47601119810556	4.06363969412984	2.21132996437547	0	0	4.14423201819955	0	0	38.6050003581772	2.44679003645717	6.50072996294584	4.09402970973329	0	5.15581270164586	10.0502016129569	29.3916983276124	0	0	0.793979222536496	8.86943998598628	25.8284996861837	5.66836143545585	0	4.3998094849143	14.2424029168441	2.1401499471597	2.3275495938426	0.847909961148766	0	0	0	5.40209006833644	18.0370989617846	13.8614996717597	4.59866975700629	22.1977028279873	1.56603026826099	3.77541912882204	1.21667991774027	1.33904024977118	1.72492964240484	4.20537062660022	0	6.69361010040415	15.4185025687225	0	0	12.4403997718431	5.46159904798867	1.28546000623834	24.9982979201416	0.987965013950066	1.31327000099809	3.16190072508707	5.04993857824029	10.1075019201221	17.3432000657307	0	17.950799246964	0	6.34381041558302	4.82561885328819	11.4009991922392	13.2902018890693	9.31178087139645	0	14.6974991795856	16.3250982357466	0.490231990293407	3.82390957933171	9.7709381700987	1.80682030907468	22.0063019915703	0.487839979164354	6.37509928273758	25.1819001818133	0	25.4614998477402	3.71174041938955	0	0	2.68101037579722	19.822900925333	7.22510959076979	0.913741888249367	5.71619078883433	9.63144019821504	0	0	1.07941025021809	19.4488009471566	8.68985054859026	2.16248942918929	7.74887847184368	2.41273993521793	8.78634780754263	5.8013809502662	9.88987385161137	7.80594914337514	17.6921988606224	6.16531203085378	22.2466009014323	0.852815458499175	16.5524021039758	16.3100005697083	13.3209026775014	10.7487987266973	0	6.0837801743003	12.0186008266394	11.7368972971099	21.2946996933563	0	12.2894023556326	20.5674006684405	5.7723987780409	1.41466037915727	0	5.7320015533151	5.31770914539096	8.98765926409046	7.68147907353681	0	1.91864941500379	0	0	0	1.58294984692875	17.2268978061546	0	0	0	0.73648068881997	0.628224196916875	0	0	0.572560834335248	0.275879966110905	20.8153994754519	10.6862014123952	17.5499983854001	3.84231019061701	1.87448993405544	4.03096991526901	0.331633005180108	4.47746901961338	7.0711020878136
PWY-5898: superpathway of menaquinol-12 biosynthesis	8.63857038605771	21.4939001074695	22.2018999911192	27.1349969863872	28.772500103581	0.395963064399433	2.33246999456535	8.51284013092748	20.8837983355613	22.3366002990871	32.4726976262458	22.8053988330477	12.4852997230761	2.41770039522148	28.7813019007172	5.86995117105526	3.28148965449196	9.30732142104183	8.20494932284553	3.32597975071782	2.42851086292277	6.77065002538994	3.54834909343229	1.51682015843338	5.61772058598443	22.8566016125332	10.7599999972024	0	9.00664110979832	1.30538021991741	2.78253975207571	10.1215045319037	12.2699021743494	7.74319069657744	30.2004006432685	1.68311978525075	2.2796999954634	17.4479977596771	2.8713802024323	7.99143799678624	7.47601119810556	4.06363969412984	2.21132996437547	0	0	4.14423201819955	0	0	38.6050003581772	2.44679003645717	6.50072996294584	4.09402970973329	0	5.15581270164586	10.0502016129569	29.3916983276124	0	0	0.793979222536496	8.86943998598628	25.8284996861837	5.66836143545585	0	4.3998094849143	14.2424029168441	2.1401499471597	2.3275495938426	0.847909961148766	0	0	0	5.40209006833644	18.0370989617846	13.8614996717597	4.59866975700629	22.1977028279873	1.56603026826099	3.77541912882204	1.21667991774027	1.33904024977118	1.72492964240484	4.20537062660022	0	6.69361010040415	15.4185025687225	0	0	12.4403997718431	5.46159904798867	1.28546000623834	24.9982979201416	0.987965013950066	1.31327000099809	3.16190072508707	5.04993857824029	10.1075019201221	17.3432000657307	0	17.950799246964	0	6.34381041558302	4.82561885328819	11.4009991922392	13.2902018890693	9.31178087139645	0	14.6974991795856	16.3250982357466	0.490231990293407	3.82390957933171	9.7709381700987	1.80682030907468	22.0063019915703	0.487839979164354	6.37509928273758	25.1819001818133	0	25.4614998477402	3.71174041938955	0	0	2.68101037579722	19.822900925333	7.22510959076979	0.913741888249367	5.71619078883433	9.63144019821504	0	0	1.07941025021809	19.4488009471566	8.68985054859026	2.16248942918929	7.74887847184368	2.41273993521793	8.78634780754263	5.8013809502662	9.88987385161137	7.80594914337514	17.6921988606224	6.16531203085378	22.2466009014323	0.852815458499175	16.5524021039758	16.3100005697083	13.3209026775014	10.7487987266973	0	6.0837801743003	12.0186008266394	11.7368972971099	21.2946996933563	0	12.2894023556326	20.5674006684405	5.7723987780409	1.41466037915727	0	5.7320015533151	5.31770914539096	8.98765926409046	7.68147907353681	0	1.91864941500379	0	0	0	1.58294984692875	17.2268978061546	0	0	0	0.73648068881997	0.628224196916875	0	0	0.572560834335248	0.275879966110905	20.8153994754519	10.6862014123952	17.5499983854001	3.84231019061701	1.87448993405544	4.03096991526901	0.331633005180108	4.47746901961338	7.0711020878136
PWY-5845: superpathway of menaquinol-9 biosynthesis	1.41704006332752	18.1667000908335	18.9560999924176	25.55879716144	16.822500060561	0.450737073307878	2.18285999491394	9.11893014024914	15.2409987852924	21.5126002880537	28.9036978871397	21.1722989166135	13.514699700244	2.68728043928973	26.4888017493205	3.33205066474411	0.857581909705201	4.85139074071034	6.76270944187359	3.64877972652396	2.6866909546619	7.14238002678392	2.55780934650529	1.33624013957162	4.79084049973257	14.2605010060783	7.38293999808044	0	6.69668082516501	1.35964022905859	0	5.13741230027636	4.70455083369345	6.53115058754231	28.813800613734	1.68005978564117	0	17.8357977098836	2.57969018186816	3.77727905314946	8.18089131106964	4.36342967156465	2.41754996105327	0	0	0	0	0	35.7538003317238	0.923241013756291	1.78317998983587	0	0	0	0.621306099713416	27.1561984548123	0	0	0.716739200887663	7.81353998765461	22.6840997243882	4.86059123089612	0	4.40223948462982	12.9394026499897	2.38462994112349	2.40686958000126	0.623831971416019	0	0	0	3.15319003988785	12.9646992537519	11.270099733124	3.739439802408	15.0339019153191	1.6817302880804	3.3206392337625	1.31518991108001	1.50956028157828	1.81692962333232	4.54609067736751	0	6.2854200942813	6.98020116290151	0	0	11.8767997821795	4.86876915132485	1.15470000560376	19.2867983953384	1.10744001563705	1.47563000112148	3.5404208118893	5.55697843548829	9.7851018588758	15.0627000570876	0	10.3053995676885	0	6.80284044565408	3.94845906172767	11.8526991602363	12.2300017383724	3.88363036343013	0	15.5409991325014	7.97903913770524	0.495074990197515	2.94828967565865	8.23743845729253	1.81802031099055	15.2664013816093	0.556425976235047	6.6057292567894	23.7591001715407	0	20.1869998792817	4.02194045443905	0	0	2.61403036640864	17.4180008130723	5.28262970079185	0.97692788052172	5.53336076360379	8.76699018042466	0	0	1.19894027792635	1.34138006532521	3.69911023352483	2.34470938109051	5.10148899393536	0	4.85604878827015	1.34217021984748	1.46184056931381	1.96277978460455	16.1049989628381	3.24229106801068	16.6410006742933	0.224892120908751	17.0734021702001	17.1014005973519	13.7105027558111	10.8495987147565	0	3.94342011297899	10.3835007141772	7.08771836776934	21.2602996938517	0	13.0822025075966	19.1261006215983	4.79379898520069	1.52846040965796	0	0	3.19821948601415	5.28645956714469	6.74296918673049	0	1.71626947670944	0	0	0	1.73810983192478	13.6789982579796	0	0	0	0	0	0	0	0	0.280418965553334	18.2912995390593	4.20248055544186	4.2285196109762	4.11269020403056	1.94201993167974	2.98033993735326	0	2.35962948333553	7.48727221069199
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	0.956911042764354	16.5815000829075	15.3502999938599	21.9400975633328	12.5394000451418	0.300881048935294	1.48207999654675	6.26110009629572	11.1172991139513	17.7477002376417	24.8936981802707	17.9689990805263	10.1498997748752	1.82211029786037	20.2391013365902	2.28251045536084	0.574980939460257	3.29689050336924	4.69420961258688	2.48507981374327	1.82616064888966	5.03439001887896	1.74825955333717	0.904448094470508	3.36275035076849	10.2524007233069	5.1938499986496	0	4.91041060506079	0.914565154076792	0	3.52878158001195	3.21277056933507	4.57116041122159	24.5810005235753	1.13354985537037	0	13.3290982885438	1.74985012336443	2.55708935901441	5.72967091823706	2.98065977564574	1.63787997361375	0	0	0	0	0	31.9178002961333	0.620339009243051	1.19762999317351	0	0	0	0.415457066676705	22.5145987189193	0	0	0.479040134265369	5.47583999134817	17.68559978512	3.28690083237477	0	3.06125964161833	9.79424200586077	1.61431996014244	1.63894971400328	0.417688980861491	0	0	0	2.15816002730072	9.20861946995186	8.04178980957042	2.56677986437135	12.3146015688802	1.13250019399728	2.2544194797927	0.887336940007149	1.01279018891575	1.23974974298748	3.09171046066486	0	4.31257006468855	4.791950798339	0	0	8.70249984039615	3.31805942162906	0.775728003764608	15.9056986766459	0.747491010554573	0.990621000752872	2.41023055271407	3.79672893106894	7.32062139069845	10.9560000415232	0	7.3784696904732	0	4.67415030620359	2.7265993520782	8.3706394069402	8.67622123323809	2.72147025467519	0	11.1631993768702	5.51450940404697	0.331259993441052	2.02980977670063	5.71634892944217	1.22128020891219	10.8030009776716	0.371841984118629	4.54453948869386	19.5037001408167	0	14.8327999112999	2.7606903119304	0	0	1.76059024678194	13.4684006287049	3.61546979521979	0.653200920113527	3.80415052497277	6.09989012553574	0	0	0.802504186028495	0.899623043811642	2.513480158676	1.58515958158128	3.47903931389866	0	3.35029916399985	0.899515147340581	0.990866385892914	1.31855985530124	11.8909992342196	2.19902072435743	12.2458004961998	0.150132080715511	12.5296015926377	12.6683004425037	9.6727119442151	7.84144907110194	0	2.65739007613423	7.21945049655381	4.98968885092456	15.7401997733411	0	9.30922178439163	15.5089005040393	3.31004929929566	1.03722027799578	0	0	2.17087965111793	3.68090969860711	4.70728943225382	0	1.15241964862725	0	0	0	1.17870988601875	9.78269875417331	0	0	0	0	0	0	0	0	0.187322976989246	15.0260996213423	2.90967038457113	2.9518097284335	2.85850014181019	1.31840995361834	2.06041995668997	0	1.58770965235509	5.19255153315277
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0	20.929600104648	14.8772999940491	31.6689964828413	6.90599002486156	0	0.150649999648985	0	5.88588953089461	22.57580030229	16.7772987735795	16.8143991396072	1.39969996895465	0	0	0	0.310912967263974	0	1.09050991000022	0.824275938220518	0	0	0.857037781035417	0.370140038661497	1.05308010984679	5.61943039645081	0.569442999851945	0	1.04973012934775	0	0	0.813361364182551	2.93796052063598	0.923289083059086	12.0380002564094	2.19715971966439	0	5.86250924725381	0	0.410778897030054	0	0.573774956811959	0	0	0	0.277030134910905	0	0	27.7148002571379	0	0	0	0	0	0	17.2269990197838	0	0.848884934550971	3.99500111971891	1.18806999812285	13.7387998330736	2.24919056958502	0	0.332630961058893	5.99196122715366	0	0	0	0	0	0	0.610104007717816	0	1.43250996607816	0.655814965346737	27.4265034941365	0	0.471283891251242	0	0.233450043545437	0.158161967211443	0	0	0	0.69313811547681	0	0	0.434144992037781	0.543043905342017	0.945917004590535	10.8781990949338	0	0.177435000134851	1.57250036060578	0.221983937502642	5.75607109348083	1.10603000419185	0	5.62337976409922	0	0.808511052965559	2.38016943440034	1.35280990415342	0	1.99160018637395	0.142355985624893	5.27082970578229	0	0	1.14392987415627	1.01654980962055	0	6.4181005808381	0.1688339927891	1.41997984023807	2.62053001892023	0	7.51644995505163	0	0.628305032357709	0	0	12.569900586763	0.2460769860622	0	0	3.07709006332651	0	0	0	0	0.344160021726822	0	0	0	0.52169586982123	0	2.36569092131833	1.12636987639217	0	0	5.47124022169465	0.208096111878713	4.65904059221065	4.357200152197	2.75805055436816	0.725981914000182	0	0	1.91905013199227	1.75983959472654	4.38901993679811	0	2.60976050023889	11.7775003827688	1.73966963172934	0	0.443857878693642	0	0	2.8261797685924	0.714896913776283	0	0	0	0	0	0	8.10604896769467	0	0	0	0	0	0	0	0	0	7.30702981586285	3.95185052231608	0	0.768165038108667	0.175133993838786	0.69010798549393	0	0.139307969497127	0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0	16.7331000836655	11.0944999955622	24.7265972538641	4.26044001533758	0	0.241476999437359	0	4.12253967143359	13.8145001849762	14.012598975679	12.5253993590753	0.722792983968452	0	0	0	0.108410988585407	0	0.541175955336748	0.277338979213443	0	0	0.409691895327818	0.125630013122181	0.522118054462134	4.22757029825509	0.220235999942739	0	0.487204060033284	0	0	0.619658277451993	1.62580028810807	0.305657027496906	8.83126018810584	1.57681979881356	0	4.09362947437798	0	0.251465936965034	0	0.240403981904792	0	0	0	0.172560084035035	0	0	27.0453002509263	0	0	0	0	0	0	14.8850991530379	0	0.222908982813717	1.2950003629627	0.725579998853583	11.8767998556969	1.14253028933437	0	0.156738981650567	3.37303069079669	0	0	0	0	0	0	0.230074002910436	0.464163973282722	1.11680997355394	0.376782980090787	25.8403032920546	0	0.2517109419177	0	0.15723802932961	0.098662779546219	0	0	0	0.308509051397608	0	0	0.193348996453979	0.170108970348305	0.742191003601853	7.09269940988741	0	0.11944700009078	0.819218187863115	0.184906947941298	3.95113075059631	0.568993002156484	0.052274199846837	4.09983982801172	0.343490111228968	1.05348006901348	1.10459973751396	0.704826950063011	0	1.00319009387853	0.060869593853389	2.86906983984852	0	0	0.701778922797301	0.531447900470437	0	3.91876035464781	0.087847296248042	0.757869914732056	1.07735000777847	0	4.16575997508876	0	0.766398039469499	0	0	7.81487036479815	0.081290895395684	0	0	1.69232003482795	0	0	0	0	0.190329012015471	0	0	0	0.379347905341317	0	1.1621404525956	0.610132933044012	0	0	2.95735011983183	0.06021003237072	3.53907044985124	2.25543007878217	2.20263044272872	0.276110967291895	0	0	0.99670906855365	0.990963771790953	2.96552995729637	0	1.65087031643882	7.82459025429918	0.92539080410402	0	0.285511921969592	0	0	1.51322987609674	0.233541971832503	0	0	0	0	0	0	5.23084933385134	0	0	0	0	0	0	0	0	0.124456984711704	6.18658984409794	2.40508031787947	0	0.34443701708752	0.10172199642142	0.23498999506051	0	0.069254584836016	0
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	0	16.7331000836655	11.0944999955622	24.7265972538641	4.26044001533758	0	0.241476999437359	0	4.12253967143359	13.8145001849762	14.012598975679	12.5253993590753	0.722792983968452	0	0	0	0.108410988585407	0	0.541175955336748	0.277338979213443	0	0	0.409691895327818	0.125630013122181	0.522118054462134	4.22757029825509	0.220235999942739	0	0.487204060033284	0	0	0.619658277451993	1.62580028810807	0.305657027496906	8.83126018810584	1.57681979881356	0	4.09362947437798	0	0.251465936965034	0	0.240403981904792	0	0	0	0.172560084035035	0	0	27.0453002509263	0	0	0	0	0	0	14.8850991530379	0	0.222908982813717	1.2950003629627	0.725579998853583	11.8767998556969	1.14253028933437	0	0.156738981650567	3.37303069079669	0	0	0	0	0	0	0.230074002910436	0.464163973282722	1.11680997355394	0.376782980090787	25.8403032920546	0	0.2517109419177	0	0.15723802932961	0.098662779546219	0	0	0	0.308509051397608	0	0	0.193348996453979	0.170108970348305	0.742191003601853	7.09269940988741	0	0.11944700009078	0.819218187863115	0.184906947941298	3.95113075059631	0.568993002156484	0.052274199846837	4.09983982801172	0.343490111228968	1.05348006901348	1.10459973751396	0.704826950063011	0	1.00319009387853	0.060869593853389	2.86906983984852	0	0	0.701778922797301	0.531447900470437	0	3.91876035464781	0.087847296248042	0.757869914732056	1.07735000777847	0	4.16575997508876	0	0.766398039469499	0	0	7.81487036479815	0.081290895395684	0	0	1.69232003482795	0	0	0	0	0.190329012015471	0	0	0	0.379347905341317	0	1.1621404525956	0.610132933044012	0	0	2.95735011983183	0.06021003237072	3.53907044985124	2.25543007878217	2.20263044272872	0.276110967291895	0	0	0.99670906855365	0.990963771790953	2.96552995729637	0	1.65087031643882	7.82459025429918	0.92539080410402	0	0.285511921969592	0	0	1.51322987609674	0.233541971832503	0	0	0	0	0	0	5.23084933385134	0	0	0	0	0	0	0	0	0.124456984711704	6.18658984409794	2.40508031787947	0	0.34443701708752	0.10172199642142	0.23498999506051	0	0.069254584836016	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	1.6634100743378	19.1469000957345	13.5612999945755	28.5621968278824	13.9431000501952	1.8869503068936	1.50548999649221	2.86686004409231	6.40334948965305	19.6479002630854	24.5948982021129	21.8047988842484	5.92553986857153	4.17825068301864	11.1141007339752	0	0.522492944986718	1.28855019673584	2.10523982625456	1.87632985936908	0.574220204037665	1.85725000696469	2.30858941017849	2.0087802098191	2.09421021844707	9.89915069838508	2.83858999926197	1.75409049903875	0.886128109188705	0.603492101670314	1.69329984912698	1.20712054048822	4.17944074063869	1.35010012145501	19.4786004148942	1.0654298640618	0.905781998197494	10.7059986253498	1.96823013876022	3.72218906695887	0.996919159766264	1.89799985713755	1.5671199747537	2.23856961810002	1.29429976890278	1.18951057927976	0.400321024980032	1.1849902675708	50.5553004690521	0.697801010397235	0.997916994311873	3.43715975630537	0.693754752711118	1.82631095698694	0.364517058501343	20.5209988323552	0	11.0795991457629	35.004409811036	3.51797999444159	10.0546998778354	2.68743068056495	0	1.95006977170533	4.63197094862765	1.53763996203567	0.304854946802812	0.439963979840851	0	0.888832671665211	0.179390020152675	0.826231010451822	3.09356982193412	2.62327993788073	2.36437987506617	14.545101853046	2.30948039561399	1.93885955260816	0.537628963650906	1.15034021457296	1.18548975423612	1.08407016152645	0.524336903050106	0	1.40972023485939	0	0.679723930668159	1.61623997035816	1.65473971156232	1.40223000680502	13.4506988809019	1.17623001660837	1.31716000100104	4.629631061667	4.19403881921031	3.86609073444126	5.58843002118015	0.621312998179553	7.47214968654332	1.34484043548623	1.73167011344171	3.50340916748488	2.57642981745995	1.71023024309213	1.94536018204681	0.844014914771374	8.04538955090635	5.53207940214818	0.482871990439135	2.00474977945748	3.36749936933472	3.10619053134495	7.18098064987875	0.598094974455364	1.15624986991033	13.8021000996512	0.560235129767263	9.95776994045254	1.05249011892086	0.87728504518018	0.72671279087386	1.20182016845913	8.75958040889721	2.15025987820928	0.848216896263073	1.12645015545012	3.25997006709018	0	0.336407939446571	3.24864075306741	7.96742038801337	2.36416014924943	1.71240954799238	2.51000950500103	1.39035996266884	1.34625966406783	1.80668029593423	3.77805147136214	2.23199975506035	6.38930958852846	0.56031818456881	4.81866019525211	0.865672465411488	8.99740114365966	7.54271026346687	7.04145141533173	5.05089940167046	3.2969002248486	1.43165004101677	4.89842033691335	5.31497877601354	7.83085988723562	0	4.9352509459889	12.0937003930453	1.44188969476637	0.136865036682567	0.281000923202448	1.57198042599098	1.03473983370696	2.68045978052395	2.76342966670275	1.23780987560011	2.0196693842028	0.954012912641038	1.89676983327393	0.7459580088769	0	7.44153905232	1.88573034024233	1.51526039374041	0.770203197872904	0.584771752920485	0.360934113134798	1.10909006665631	0.788264438211967	1.26909963279871	0.685636915776361	9.09027977092495	3.24627042905956	5.79968946642857	1.1182000554739	0.745351973778518	1.26014997351165	0.133423002084067	1.75340961607343	1.33670039467416
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	2.13972009562409	26.5943001329715	17.0802999931679	37.9271957878056	16.2500000585	2.14965034961913	2.10573999509363	3.9685500610363	14.6316988338536	28.5106003817569	24.7218981928292	22.8035988331398	6.01622986656002	4.43241072456618	10.8002007132453	0.871671173898399	0.583523938560765	1.59887024411551	2.72655977497702	1.64658987658809	0.673670239375246	3.68068001380255	2.53997935106068	2.67958027988484	2.51750026260045	9.49762067005714	3.49521999909124	2.85758081298174	2.39955029567259	2.50085042131827	5.09804954576379	2.62377117479354	4.7213808366759	1.71437015422474	22.3237004754948	2.58719966989919	1.16817999767532	7.8644189902086	2.26085015938994	5.07983872663683	1.02287016392517	2.30048982684213	1.75779997168184	4.56556922111389	1.72884969131389	1.36124066291059	0.486676030368584	1.6003303613546	50.8924004721797	0.709824010576378	1.02143999417779	3.63019974261884	0.843564699311363	1.86989097982287	0.371365059600378	24.2340986210798	0	10.156199216957	33.7736094660673	3.71907999412385	10.0251998781938	2.94837074664541	12.7601977669654	3.59832957874356	5.82619119320396	2.00108995059309	2.10986963182775	0.833875961791803	0	1.23043954547563	0.183102020569681	0.916063011588197	3.279829811213	2.93323993054088	2.96137984352069	23.7823030298654	2.42631041562697	3.44246920565023	0.642971956528666	1.3252002471896	1.43007970353018	1.86831027837823	1.04250980723994	1.23921001858815	1.69650028263695	0	0.787485919676436	1.74562996798515	2.01912964804551	1.54242000748536	14.9884987529569	1.60806002270581	2.26672000172271	5.47398125529338	4.34385877703	7.58165144028632	6.43111002437391	0.686382997988898	8.3317496504831	1.80863058567076	1.74042011401492	4.18944900446123	3.12359977869296	2.35017033405321	5.90897055296146	0.953767903688517	9.93146944562538	4.44172951998229	0.42609699156328	2.38932973714984	3.45001935388038	3.37796057783394	7.62402068997387	0.769455967136536	1.18738986640677	15.297500110448	0.65505815173112	13.6391999184376	0.99403911231648	1.19866006173099	1.02800970416965	2.16955030410587	12.8828006013691	2.72365984573191	0.847003896411423	1.34965018625173	3.29919006789733	0	0.348187937326171	3.67488085187413	9.36694045617	3.87221024445263	2.68564929109601	3.55355929920257	2.00686994611554	1.91836952130925	3.87647063496589	6.12596238575605	2.6760297063325	6.79929956212511	0.603494198790989	7.21004029215083	1.89628101949756	8.40906106887575	7.74630027057827	7.35327147800757	6.55341922368196	2.20943015068314	1.84809005294778	5.90628040623397	6.1200785906071	6.51592990617061	0	4.76714091376557	19.8366006446895	1.80859961713755	0.152400040846259	0.379816896196042	4.37763118629428	4.2045193242917	3.01380975322926	3.88370953158579	2.17333978157935	4.40786865604085	1.08601990055316	3.9463196531185	1.40560001672664	1.41397986326815	12.9705983481943	3.23916058444174	1.65366042970366	0.795887204471382	2.56192891752611	1.03162032336139	1.43723008637753	1.76878098330072	3.74435891660719	0.798210901947773	10.1009997454548	3.77835049938459	7.81565928095935	1.67031008286408	4.54627984006188	1.84600996119687	0.665259010391346	2.69796940925262	4.21653124497302
