level3	SH_119	SH_154	SH_162	SH_106	SH_118	SH_194	SH_114	SH_160	SH_065	SH_179	SH_069	SH_093	SH_237	SH_045	SH_248	SH_064	SH_089	SH_136	SH_142	SH_250	SH_091	SH_123	SH_124	SH_227	SH_107	SH_200	SH_111	SH_212	SH_053	SH_063	SH_112	SH_133	SH_060	SH_146	SH_236	SH_144	SH_113	SH_143	SH_242	SH_094	SH_253	SH_061	SH_166	SH_230	SH_057	SH_137	SH_191	SH_099	SH_214	SH_243	A_302	A_311	A_312	A002_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_013	SH_016	SH_059	SH_150	SH_043	SH_072	SH_238	SH_012	SH_117	SH_073	SH_085	SH_125	SH_024	SH_017	SH_054	SH_082	S5_363_0h	SH_044	SH_086	SH_240	SH_234	SH_151	SH_134	SH_127	SH_077	SH_034	SH_015	SH_103	SH_087	SH_066	SH_096	SH_029	SH_002	SH_198	SH_138	SH_022	SH_079	SH_038	A001_0_h_CD_1	SH_108	SH_031	SH_231	SH_247	SH_033	C2_A304_stool	SH_028	SH_055	SH_051	SH_193	SH_195	SH_014	SH_095	SH_058	SH_071	SH_047	SH_084	SH_050	SH_129	SH_189	SH_007	SH_105	SH_068	SH_104	SH_149	SH_148	SH_110	SH_039	SH_153	SH_021	SH_245
00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	0.009721884257	0.009106698406	0.00994098919	0.00643872875	0.0102226606	0.0057932236	0.01090819248	0.01094655346	0.00781657622	0.00755942071	0.009247907949	0.00895853673	0.006840068411	0.00829659421	0.00746898426	0.00548327215	0.007284596544	0.00391868129	0.009734039316	0.00995116731	0.0072890776	0.01062867041	0.00853262884	0.00872599643	0.0037351885	0.005923041495	0.006232763	0.00711423581	0.010533128813	0.00893723791	0.00715887364	0.00416244873	0.00843105265	0.009561015939	0.006922656221	0.00371262576	0.006075920558	0.00783728722	0.00874852453	0.01210890159	0.010395361314	0.00914757043	0.00898425721	0.007701721307	0.008566270548	0.00597122991	0.0055903993	0.00883050026	0.00517442877	0.00781285277	0.00492129026	0.00492906842	0.00674741966	0.0029486998	0.0071348551	0.005145903508	0.00833231496	0.00715322479	0.007272966	0.009176281873	0.00975424522	0.0072488907	0.01123508369	0.0078490256	0.00941304203	0.00712129318	0.00916946323	0.00869482279	0.00959320834	0.00707251606	0.00941676833	0.0081205843	0.0066469601	0.0066782673	0.00630953325	0.00750062944	0.007760303626	0.008714077073	0.00585032693	0.00696431543	0.00974310268	0.0069294562	0.007120068405	0.0100515823	0.00890693864	0.009407475441	0.00613773477	0.00740569508	0.0091296416	0.0065250325	0.00494843256	0.00693228912	0.00783541034	0.012846352484	0.00848043547	0.0085041096	0.01119615376	0.006342847987	0.008195152235	0.00628654063	0.01016023742	0.00662691721	0.0053391737	0.00673254686	0.0081089478	0.00706553914	0.01039078012	0.0026440539	0.007682002634	0.00687058258	0.00626371901	0.00802323656	0.0052305611	0.0089340908	0.005774151372	0.0053460286	0.00470450478	0.00810938771	0.009814193712	0.00732600152	0.0094456635	0.01004107852	0.00894199814	0.0067485276	0.01028037208	0.0065986295	0.008391490806	0.00804555941	0.009705412176
00633 Nitrotoluene degradation [PATH:ko00633]	5.461218e-05	0.00014816479	7.850448e-05	0	0.000123409	0	0.000107515783	0.00012051463	0	0	4.42632e-05	7.2636609e-05	1.552362e-05	0.0003768997	5.631632e-05	8.14771e-06	8.99613e-06	0	0.000306440096	0.0001504256	0	2.626096e-05	1.583614e-05	1.47957e-05	0	1.282539e-05	0	0	0.002480473	3.254199e-05	8.84189e-05	4.8790853e-05	5.555587e-05	1.4458519e-05	8.053647e-05	6.245735e-05	2.5484261e-05	9.483348e-05	5.65721e-06	0.0002033336	2.875117e-06	0.000477741	0.0001655344	5.197977e-06	4.0231732e-05	3.78687e-05	0	5.61646e-06	4.61524e-05	5.35419e-05	1.724824e-05	0	0	8.62506e-06	0.0008279368	0	0.0008026697	0.00159316748	0.0001920432	1.13835e-05	4.440265e-05	0	0.00012259715	1.17104e-05	0.00035417873	8.13636e-06	1.081038e-05	0.000155713	3.219861e-05	0	0.0004247395	3.3958437e-05	0	0	4.47829e-05	0	4.484334e-05	8.047166e-05	0	0	0.0002186749	0.00037578135	0	1.2386e-05	0.0004952972	2.840278e-05	0.000259994	3.237299e-05	0	0	2.57035e-05	0.00038269042	6.32682e-06	1.74409e-06	0	9.35654e-05	0.0002257887	2.367558e-06	2.068559e-05	0	0.00010699229	0.000192049	0	6.020193e-05	5.4963e-06	3.06833e-05	3.318379e-05	0	0	8.924716e-05	2.90483e-06	1.97124e-05	0	7.815741e-05	1.55077e-05	4.18797e-05	8.17188e-06	4.8037774e-05	1.017213e-05	2.516632e-05	6.190416e-05	0	0.0001580146	0	4.36315e-07	0	1.353643e-05	0.0012566023	8.09823e-07
00680 Methane metabolism [PATH:ko00680]	0.002576813112	0.0021811316	0.00234140221	0.00145366833	0.00261494732	0.0012508411	0.00225148072	0.0016133637	0.0020972766	0.00109496314	0.002028181758	0.00254753153	0.00157829249	0.002855219	0.00202172634	0.0016907049	0.00338023	0.00153426271	0.00200524685	0.0018235219	0.002429258	0.0027774515	0.00219982649	0.0021795777	0.0007911034	0.0009285329	0.00189931042	0.00182155411	0.001593087058	0.00284003678	0.0019290737	0.0009172934	0.00229032729	0.00242581754	0.0027127221	0.0012438148	0.00132035351	0.00213096393	0.00238061025	0.0032355392	0.00335457791	0.0019457315	0.0025293738	0.0018887679	0.00252326729	0.0023700345	0.00168179047	0.0035140532	0.00167145802	0.00251667055	0.0018933052	0.0015969453	0.00191562847	0.001108121	0.001178974	0.001615492	0.0019184074	0.001129002	0.0017656186	0.0022076749	0.00268349713	0.0025339526	0.0023950678	0.0023530377	0.0026284067	0.00164264665	0.00294425915	0.0021988335	0.0026719006	0.0018878703	0.0024327426	0.00253326122	0.0004583659	0.0012784419	0.0017657261	0.002546363	0.0021184636	0.0025324985	0.00182233098	0.0012997824	0.00227764737	0.0018354879	0.0018946118	0.0022907939	0.0020512796	0.002637188568	0.0016512711	0.002172461	0.0027125691	0.0016771916	0.0013655583	0.0024603523	0.0016177299	0.00071261272	0.0020317553	0.00181523479	0.00219269567	0.001988050794	0.0025263403	0.0018712724	0.0024451169	0.0016409312	0.0027024829	0.0019156886	0.0024149245	0.002835001	0.00242371215	0.00051837762	0.00165059422	0.00124210138	0.0015113192	0.00179860789	0.0011762049	0.0028337108	0.00144729866	0.00142798589	0.0016093078	0.00217486157	0.00191289256	0.0020639989	0.002285713	0.0014787691	0.0020842735	0.0019900005	0.00300090521	0.0014318739	0.00215469145	0.0017732641	0.0030190606
00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]	0	1.251e-05	0	0	1.13297e-05	0	3.74373e-05	3.72485e-05	0	0	0	3.64886e-06	1.01151e-06	2.48895e-05	2.76403e-06	0	2.62802e-06	0	0.000220643	2.12709e-05	0	1.78934e-06	1.82926e-06	0	0	6.10427e-06	0	0	0.000303429	0	1.2078e-06	3.61846e-06	2.67182e-06	0	9.53668e-06	1.55655e-05	1.33305e-05	7.50263e-06	0	7.9954e-06	9.05561e-07	2.19666e-05	0.000140021	0	2.65209e-06	1.05327e-05	9.54545e-06	0	1.37468e-05	3.89949e-06	6.33932e-06	0	0	0	0.000194566	0	0.000186298	0.000292044	7.15577e-05	0	1.69458e-06	0	0.000104934	0	0	4.98612e-06	0	2.75998e-05	0	0	0.000180332	8.65063e-06	0	0	0	0	2.74646e-05	2.57687e-05	0	0	2.91569e-05	0.000217079	0	0	0.000104363	2.09534e-05	0.000142472	0	0	0	0	0.000246779	1.55948e-06	0	0	1.35427e-05	1.61584e-05	0	1.30937e-05	6.40304e-06	1.51257e-05	6.99526e-05	0	6.96339e-06	0	7.22285e-06	8.27676e-06	0	1.13967e-06	1.32966e-05	0	3.43361e-05	0	1.4335e-06	1.38422e-06	5.48749e-06	0	1.96114e-06	0	0	0	0	9.68156e-06	0	0	0	1.55342e-05	0.000186915	0
00750 Vitamin B6 metabolism [PATH:ko00750]	0.00236095944	0.00272821159	0.00336668841	0.00270180493	0.0030878244	0.000812822	0.00336812998	0.0046333383	0.0025280129	0.0019654352	0.0024384287	0.00371576123	0.00376273761	0.0023038326	0.00293431891	0.0017456024	0.002769573282	0.00155504675	0.0037294705	0.00428241966	0.0025772111	0.00330073006	0.00252901213	0.002634273	0.0011986646	0.00240971834	0.0021085182	0.0030637964	0.00215097169	0.00296973559	0.0033678813	0.0024457801	0.0029696165	0.00329016701	0.00232015754	0.0018250177	0.00191914381	0.0029250102	0.0026454329	0.0033256747	0.002813000186	0.0030245125	0.0032999772	0.00256086205	0.00205149537	0.0023977769	0.001636542	0.0033331736	0.00167030491	0.00399715026	0.00206389856	0.00165737526	0.00221367902	0.00203677743	0.001917448	0.00218451447	0.0029955427	0.00188546245	0.00394129672	0.002939656029	0.00288631782	0.002227942	0.0022369324	0.00242548796	0.0025595185	0.0038006553	0.00383599077	0.0033841496	0.00324140386	0.0027660484	0.0028622691	0.00322870889	0.001851413	0.0030045119	0.00280455466	0.00267228	0.00293451469	0.0026667573	0.0031267911	0.0035651775	0.0030805822	0.0020928608	0.001971408	0.002884018	0.003211776	0.00290182503	0.0022231211	0.00294222933	0.003008059	0.0028620584	0.0016657179	0.002994912	0.0033432044	0.0020568538	0.0028507292	0.00422158354	0.0035117702	0.00250324198	0.0027173931	0.00342267953	0.0029930916	0.0024709031	0.0029224281	0.0030134266	0.0034168001	0.0024232077	0.00344744219	0.0024882756	0.0026356754	0.002361777	0.00244277891	0.00242591429	0.0027202533	0.00337837	0.00192913237	0.00261363136	0.0016963251	0.0022140349	0.00326538399	0.0024406041	0.0033183882	0.001582078	0.0032332851	0.0028772485	0.0023942555	0.0031620109	0.0037619159	0.0025097045	0.0041449634
00785 Lipoic acid metabolism [PATH:ko00785]	0.00103677237	0.0012496205	0.0015984847	0.0010173632	0.001288064	0.0002670167	0.002227055	0.0011390046	0.0008648696	0.0010310563	0.0011384099	0.001369023	0.0005267227	0.001663428	0.001174734	0.0003961505	0.00013831294	0.0003402903	0.001961255	0.0019631915	0.0011789932	0.00214492	0.001204715	0.000976597	0.0002882349	0.0007050983	0.000710927	0.0015452309	0.000975126	0.001368075	0.000991071	0.0005354144	0.001802542	0.002397673	0.0007616724	0.0005606991	0.0003491479	0.00138723	0.001536448	0.001636531	0.000961964	0.001368416	0.001600053	0.0010579689	0.001282583	0.001130035	0.00038480957	0.002443717	0.00046036169	0.001620236	0.000794215	0.0007088928	0.0013390162	6.85163e-05	0.0006205061	0.0003678049	0.00102341	0.000772762	0.0016625053	0.00154061	0.001335733	0.0008747841	0.0010895464	0.0010677884	0.000939134	0.000595676	0.002160473	0.000887819	0.001545346	0.0008398626	0.001290592	0.001535086	4.12284e-05	0.000718059	0.0009374665	0.001503053	0.001691383	0.001335216	0.0004907932	0.0004934786	0.0012545409	0.001097748	0.00055048635	0.002916108	0.001036368	0.001575635	0.0005607101	0.000954713	0.001509298	0.0008709554	0.0007751667	0.001283793	0.0007753829	0.00186350074	0.0012259598	0.001004313	0.0018064591	0.00063073	0.0011855485	0.0005081219	0.000935527	0.0006619476	0.0007115061	0.000892259	0.001348205	0.001105696	0.002254697	1.461365e-05	0.0010615492	0.0002957683	0.000611262	0.00119058	0.0004474784	0.0016303081	0.00066316755	0.001034591	0.000182012	0.000778871	0.0009479722	0.000684417	0.0010152494	0.0012707718	0.001245368	0.001312609	0.0011472299	0.000832105	0.001352643	0.000874581	0.001945435
00790 Folate biosynthesis [PATH:ko00790]	0.00748954978	0.00815682795	0.008849754046	0.0068864942	0.00752757126	0.0029705838	0.0093462158	0.00760974449	0.0070241671	0.0080468734	0.00860027812	0.00658731649	0.007422106698	0.00794902457	0.00662422669	0.00414128498	0.00534675391	0.00422857716	0.0098160924	0.0096716871	0.00577030177	0.00794511051	0.00850249623	0.00760066043	0.0032090282	0.002813852586	0.00512911907	0.00729224028	0.008218829507	0.00826739491	0.00567501118	0.00397261781	0.00822991184	0.00783713981	0.00548180952	0.00626947308	0.00508533614	0.0075800177	0.00860949275	0.0073176283	0.008083085162	0.00926215486	0.00813991251	0.00787704415	0.00674094701	0.00541110149	0.00429152124	0.00587143946	0.00418452392	0.00578709164	0.00478908586	0.0058887405	0.006861679828	0.00171936236	0.0073819457	0.00392634712	0.00693448266	0.0063456789	0.0064023428	0.00825900803	0.00856714455	0.0063743352	0.0076017825	0.0061991931	0.00704430825	0.00672537202	0.00755627751	0.0075655287	0.00912807635	0.006282278992	0.0073333202	0.00861818325	0.0056429915	0.0040576444	0.00553620176	0.006122507666	0.00606018625	0.00731069971	0.0045087752	0.00778773549	0.0086140603	0.006940392	0.005755569702	0.0077033025	0.0069187622	0.007880274422	0.00662781219	0.0066414893	0.00855989555	0.0042289517	0.00415811198	0.00619259962	0.0088700079	0.005916867338	0.00848149662	0.00562527976	0.0096620582	0.00587048754	0.00719132176	0.00415605995	0.00681566366	0.00610967939	0.0027871075	0.00550621925	0.00705178871	0.004866740514	0.01144578812	0.00139704	0.006982890499	0.00375613109	0.00277688723	0.006496695507	0.0062150657	0.00993327282	0.00483295395	0.0063596142	0.00329157645	0.004348732	0.00667535344	0.0055131673	0.00797436785	0.00672418328	0.0079405938	0.00609033095	0.00852921545	0.00526343192	0.0086472473	0.0072628592	0.009384784674
00908 Zeatin biosynthesis [PATH:ko00908]	0.00133868	0.00170438	0.00211375	0.00175467	0.00200289	0.000354012	0.00267009	0.00324439	0.00149027	0.00121969	0.00200892	0.00225551	0.000770514	0.00150115	0.00163513	0.000835824	0.00143741	0.000587403	0.00216392	0.00243614	0.00168952	0.00189208	0.0017512	0.00155889	0.000494548	0.00174709	0.00124347	0.00177231	0.000504909	0.00165256	0.00122273	0.000738671	0.00233917	0.00243503	0.00119577	0.000769609	0.000938067	0.00162472	0.001749	0.00138045	0.00103354	0.00168721	0.00173991	0.00171993	0.00140253	0.00109801	0.00081485	0.00136039	0.000910478	0.00127386	0.000728793	0.000823395	0.00100833	0.000253544	0.000762385	0.000808155	0.00113674	0.000240051	0.00230381	0.00184545	0.00200358	0.0012775	0.00119802	0.00154521	0.000982418	0.000888158	0.00134369	0.00200307	0.00175858	0.00178636	0.00110305	0.0021798	4.8015e-05	0.00181725	0.00111359	0.00134015	0.00135747	0.00157701	0.00104426	0.000891842	0.00187294	0.0010553	0.0011535	0.00140989	0.00124252	0.00134802	0.000811482	0.0013501	0.00224988	0.00099915	0.000983169	0.00121375	0.00148644	0.000225446	0.00197335	0.00222763	0.00204204	0.00110777	0.00151862	0.000920784	0.00130251	0.000913933	0.000936132	0.00114043	0.0016098	0.0010717	0.00288646	0.000312865	0.00147244	0.000631684	0.00154804	0.00187073	0.000634305	0.00226968	0.000766464	0.000918659	0.000574324	0.00133342	0.0028865	0.0010551	0.00252753	0.000936377	0.00169122	0.00154006	0.00167601	0.000909987	0.0020737	0.000641748	0.00221974
00965 Betalain biosynthesis [PATH:ko00965]	4.04474e-06	1.5121e-05	0	4.45481e-05	6.73868e-05	9.21507e-05	1.59786e-05	2.28242e-05	0	3.03392e-06	0	5.44048e-06	1.06443e-05	0.000108798	0	0	2.74695e-06	0	5.44011e-05	0.000107541	0	0	3.73523e-06	0	0	3.2629e-06	0	0	0.0009166	2.6411e-05	5.20627e-05	5.40179e-05	1.17014e-05	3.28744e-06	6.29865e-06	0	3.1198e-06	4.53812e-05	0	6.04807e-05	0	0.000301854	5.09229e-05	7.21331e-06	1.40741e-06	1.07221e-05	2.68502e-05	0	1.01249e-05	9.93116e-06	2.62263e-05	0	0	0	0.000183552	2.45721e-06	0.000144647	0.000273269	4.79631e-05	0	6.07581e-06	0	4.12886e-05	0	0.000164274	8.87832e-06	2.66641e-06	9.98142e-05	1.95697e-05	0	7.96952e-05	3.71309e-06	0	0	0	0	8.48047e-06	7.87805e-06	0	0	4.11365e-05	8.62584e-05	0	0	7.88017e-05	2.02656e-05	0.000128291	2.5775e-05	2.85106e-05	0	0	7.08336e-05	0	0	0	1.48856e-05	7.79573e-05	5.49498e-07	7.0904e-06	0	3.16179e-05	5.29853e-05	0	1.72761e-05	0	3.13004e-05	6.7049e-06	0	0	3.4197e-05	0	7.90578e-06	0	4.30251e-05	0	0	0	5.66991e-06	0	0	0.000106821	0	5.36371e-05	0	0	0	8.40849e-06	0.000222782	2.4579e-06
01003 Glycosyltransferases [BR:ko01003]	8.620426e-06	4.792021e-05	5.788622e-06	0	0.00017065361	9.12305e-05	0.00018467521	0.00022142791	0	0	6.16739e-06	2.45196e-05	2.587507e-05	0.0004270286	0.00013399455	0.0001245608	2.178617e-05	6.11107e-05	0.0006306299	0.0003697539	0.00026609173	0.000978727	0.000226448038	0.0004545755	1.96336e-05	7.5483782e-05	5.82624e-05	2.71794e-05	0.0021132704	0.00021117565	0.00020970197	0.00012621997	5.222641e-05	4.92976e-06	3.688919e-05	7.596237e-05	5.4236696e-05	0.00027638054	0.00027994947	0.0006118691	1.934076e-05	0.0009894293	0.0003807127	0.000134062979	0.00141949426	0.000322989	0.0001242199	8.2183e-06	0.00010543174	3.386612e-05	0.00026546934	2.40383e-05	0	3.33275e-06	0.0011331718	9.63578e-06	0.00105030763	0.00208406054	0.0002433724	0.00016521131	0.0003216181	0	0.0006550838	6.60969e-05	0.000429300091	4.300693e-05	0.00029417064	0.00026807839	8.244506e-05	2.6890383e-05	0.0006291277	4.678047e-05	5.21627e-05	1.3785e-05	2.039876e-05	1.41705e-05	0.00026904642	9.293035e-05	5.552226e-05	6.306986e-05	0.0002547449	0.0007669365	8.72922e-06	0	0.0007697097	5.412795e-05	0.0004857087	2.565289e-05	0.000351715	6.09298e-05	2.48738e-05	0.0017936107	0.00013885561	0.00114830818	9.635e-05	7.074836e-05	0.0003522317	0.000185824325	8.482605e-05	0.00020179847	0.00031612305	0.000300385	0.0004806466	0.00014392677	0.0002648255	8.17422e-05	2.222697e-05	0	0.00021360271	0.00024599226	0.000124687	8.787825e-05	0	0.000116492815	7.253757e-05	2.981737e-05	0.00025731806	8.517311e-05	9.461278e-06	5.31173e-05	0.00029072977	0.000711071	0.0002540993	0	2.2174931e-05	9.70744e-05	9.3271929e-05	0.0016368081	3.344617e-06
01004 Lipid biosynthesis proteins [BR:ko01004]	0	2.685e-05	1.502676e-05	0	5.000707e-05	0	5.10168e-05	5.50774e-05	1.10055e-05	0	0	2.58138e-05	1.873039e-05	0.000159064	0	0	3.607622e-06	0	0.0002783544	0.0001561853	0	1.72682e-05	1.81503e-05	0	0	1.4052222e-05	0	0	0.0006668561	3.69752e-05	0.00010658931	5.338903e-05	2.64755e-05	1.921517e-05	1.043989e-05	8.72803e-06	1.377011e-05	5.80644e-05	0	0.00011569215	0	0.000396159	0.0001544621	1.3635563e-05	1.48353e-05	0.000198324	0	1.78191e-05	4.792062e-05	1.366481e-05	2.09543e-05	0	9.79606e-05	0	0.0003071959	1.68522e-06	0.00027376949	0.000503478322	6.894405e-05	0	1.520625e-05	0	0.0001326386	0	0.00021407555	5.30962e-06	1.447e-05	0.0001445439	4.55613e-05	0	0.0001837813	1.566703e-05	0	0	0	0	9.54126e-06	3.775607e-05	4.6969e-06	0	8.61506e-05	0.0003174287	0	0	0.00022887791	4.82604e-06	4.48782e-06	1.970664e-05	0	0	0	0.00030699884	3.62233e-06	0.000144314	0	3.206053e-05	0.00011264249	8.82639e-05	0.000100727	0.000103236	0.00011520624	5.466435e-05	0	2.910854e-05	0	1.38871e-05	1.82204e-05	0	0	8.94415e-05	0	1.092498e-05	0	8.54507e-05	3.096645e-05	4.22359e-07	4.50186e-06	2.412618e-05	0	0	0.0001444746	0.00033031	0.00014164526	0	0	8.89587e-06	8.51446e-06	0.00054308	0
01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]	0.000451686663	0.00099564478	0.00041993452	0.00132577607	0.00017675755	0.0005213188	0.0002536257	7.46723e-05	0.0007204	0.002912265	0.00080007898	5.366136e-05	0.00032350601	0.00074278883	0.00080285026	0.0007668938	0.00064143669	0.001939487	0.000284179	0.00013478568	0.0012568101	0.0007484578	0.0008106936	0.0007860539	0.001069307	0.00092528782	0.001089766	0.001649501	0.0002157117	0.00030774064	0.00073170617	0.00211506583	0.0005147467	0.000160151239	0.00081838209	0.0042132805	0.00227730648	0.00074927171	0.0013703491	5.259047e-05	0.000362449853	0.00012435022	0.00025753172	0.000370679615	0.000447765657	0.0004249852	0.00109348	9.68477e-05	0.0007201117	0.00033153153	0.0004821085	0.002487543	0.0003493041	0.0003012792	0.0002171941	0.00079259909	0.0004739116	0.00028331141	0.0003579018	0.0010154014	0.0002101366	0.000676593	0.00023607243	0.000448255	0.00166278643	0.000251939975	0.00018726188	0.00032563849	0.00044771542	0.00115136679	0.0005394672	0.00054319425	0.0004569286	0.0001888267	0.00053975	0.00041742107	0.00125954011	0.00071563017	0.0008014557	0.0005453362	0.00019329697	0.00091337769	0.000634692	0.0004289557	0.0006798056	0.00091764185	0.0024529141	0.00038788069	0.00041130253	0.0004938096	0.001109974	0.000990167006	0.00051989	4.180708e-05	0.0007039114	0.00018992171	0.0004118986	0.000232305846	0.0006882389	0.000798582	0.00035731287	0.00103042053	0.0004684614	0.00092354337	0.000827528	0.00026588113	0.00032687918	0.0014245242	0.001159097	0.00071635819	0.00163161462	0.00106475635	0.0007017229	0.00019332245	0.00053853177	0.00259320275	0.00099803236	0.00051844772	6.5057524e-05	0.002395294	0.0002826344	0.0012383157	0.0010859537	0.000602979	0.00047778517	0.0010508288	0.00046932193	0.0005555244	0.00012353863
01008 Polyketide biosynthesis proteins [BR:ko01008]	0	0	0	0	1.41904e-06	0	1.17027e-05	1.0921e-05	0	0	0	3.45209e-06	0	2.18669e-05	0	0	0	0	9.75996e-05	0	0	0	2.57112e-06	0	0	1.25973e-06	0	0	0.000222567	0	8.5875e-06	9.02108e-06	0	0	0	0	0	3.92425e-06	0	3.89701e-05	8.71679e-07	3.09737e-05	4.38836e-05	3.54914e-06	0	0	0	0	4.40566e-06	0	0	0	0	0	5.49467e-06	0	0	2.24925e-06	6.03489e-06	0	6.07501e-06	0	1.29539e-05	0	2.91547e-05	0	4.07582e-06	2.02287e-05	5.09865e-06	0	1.85979e-06	0	0	0	0	0	1.56728e-06	5.49293e-06	0	0	7.61231e-06	6.35217e-05	0	0	9.07492e-05	0	0	0	0	0	0	0.000127487	0	0	0	0	0	0	0	0	1.36579e-05	1.85472e-06	0	6.42972e-06	0	0	6.49031e-07	0	0	3.49011e-06	0	0	0	1.09273e-05	0	0	0	0	0	0	1.02888e-05	0	1.28453e-05	0	0	0	9.19312e-07	7.87349e-05	0
01009 Protein phosphatases and associated proteins [BR:ko01009]	0.0003953929	0.00045136242	0.000394377	0.0004921506	0.0002862113	0.000540795	0.000104647	9.13798e-05	0.000481795	0.00020393	0.000130726	0.000850666	0.00162759	0.0004617842	0.000954516	0.000578886	0.00172034	0.000960913	4.58232e-05	9.53273e-05	0.00061243	0.000181144	0.000346448	0.0002215132	0.000279746	0.00104233	0.000683533	0.000392564	4.50157e-07	0.0002518536	0.0003277615	0.0003042524	0.00014856	0.000255268	0.000437573	0.000137352	0.00139815026	0.0005631353	0.0003211623	0.000307372	0.000527657	7.98159e-05	0.000182335	0.000103625	0.000159705	0.0006509975	0.0013676	0.00040884	0.000460239	0.0007830797	0.00068803	0.00031353414	0.0005339284	0.00017364	0.000142107	0.0003384567	4.66665e-05	2.02783e-06	0.00051569	0.00054409097	0.000192372	4.15192e-05	0.000274915	0.000552599	0.000479069	0.00198643	0.000268504	0.000583571	0.000129006	0.00123267	0.0002148978	0.00027284276	0.000798898	0.00054633	0.000597123	0.000339668	0.0004504771	0.0007500874	0.0010734351	0.00120315	0.000439745	0.000425122	0.000662162	0.000368083	0.000529276	0.000229427	0.00028670538	0.000366587	0.0001347876	0.000649131	0.000794367	0.000308524	0.00056828983	3.17471e-05	0.0002655	0.0004528572	8.2591e-05	0.0005780928	0.0004897426	0.000641548	0.000373095	0.000682824	0.000491526	0.0006824262	0.00053844	0.000602839	0.0001223491	0.000464813	0.001117076	0.000453355	0.0012279278	0.00072199614	0.00114001	6.863304e-05	0.000203115	0.00048945	0.000954532	0.000609121	0.000268893	0.000544176	0.000247474	0.000107679	0.000330262	0.00050854	0.000590853	0.0006025138	0.000228367	9.36972e-05	0.000195678
01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	0.000255663387	0.00032546776	0.00022694024	0.00016614573	0.00051551794	1.69622e-05	0.00025020294	0.00050312899	2.94946e-05	1.28109e-05	8.730028e-05	5.914514e-05	6.5807502e-05	0.00081733789	0.00031881364	0.0002196479	0.00014137701	4.544148e-05	0.00137050503	0.0007282249	4.89723e-05	0.00043132326	0.00025217702	0.0001392377	2.47824e-05	0.000129068964	4.428422e-05	5.817524e-05	0.0040499017	0.0003309861	0.0007699907	0.00029165773	0.00012339287	0.00012698677	0.00022055843	0.0002202333	0.00019189357	0.0009212606	0.000127692514	0.0010431948	0.000522246301	0.0017837558	0.0011381004	6.125087e-05	5.7225215e-05	0.00031240547	4.849852e-05	0.0014104416	8.658023e-05	0.00068149094	0.00046940893	0.0001282221	0.0005780993	0	0.0013504434	0.000303188272	0.001474155	0.0029788076	0.0005856484	0.000181663722	0.00012419832	0.0001659098	0.00056367998	0.0003458446	0.0010957013	4.320143e-05	0.000869828466	0.00061298457	0.00047860405	0.00014353014	0.0015172154	0.000187322927	0	0.0002950535	8.035857e-05	0.00041186621	0.00063857838	0.000428968265	0.0004320653	0.0003663977	0.00047985442	0.00156276898	0.00014966445	0.000898403	0.0011926184	0.00044246374	0.00104285809	0.00027894756	0.0002447019	0.000681057	0.00018972874	0.0014471947	7.290847e-05	0.0019440758	0.0001594781	0.00074079489	0.00072412991	0.000114614062	0.000214994152	0.00038480416	0.0006352422	0.0005217276	0.0001059161	0.00070343167	9.002443e-05	0.00036084709	0.000251918292	0	0.000235252197	0.00050009992	0.0003487596	0.0003760977	6.29663e-05	0.0004973523	2.58271e-05	0.000518485619	5.850055e-05	0.00016214728	0.00020818942	0.00037587624	0.0007555898	0.0014594588	0.0007010192	0.0003855758	4.239788e-05	0.0002762795	0.00033534945	0.0030136223	0.00013162408
